"x","y","z","w","partid"
2.0127,-2.86214,-10,1,200
1.93894,-2.91264,6.25,1,200
2.52898,-2.41786,6.25,1,200
2.42263,-2.51752,6.25,1,200
2.42605,-2.52117,-10,1,200
2.24761,-2.68152,6.25,1,200
2.01043,-2.85911,6.25,1,200
2.8815,-1.98447,-10,1,200
2.7825,-2.12109,-10,1,200
2.77964,-2.12483,6.25,1,200
3.48073,-0.35388,6.25,1,200
3.49615,-0.13332,-10,1,200
3.49095,-0.13308,6.25,1,200
3.49856,0.03132,6.25,1,200
3.47556,0.40212,-10,1,200
3.47481,0.40207,6.25,1,200
3.47391,0.41613,6.25,1,200
3.37347,0.92813,-10,1,200
3.40707,0.7959,6.25,1,200
3.1506,1.52198,6.25,1,200
3.18855,1.43085,6.25,1,200
3.19229,1.43241,-10,1,200
3.29886,1.16601,6.25,1,200
3.36881,0.92677,6.25,1,200
2.61137,2.32921,-10,1,200
2.74155,2.17439,6.25,1,200
2.93626,1.90311,-10,1,200
2.93424,1.90169,6.25,1,200
2.96407,1.85947,6.25,1,200
2.19973,2.72156,6.25,1,200
2.22413,2.6995,6.25,1,200
2.48574,2.46292,6.25,1,200
2.6074,2.3257,6.25,1,200
0.44877,3.47118,6.25,1,200
0.26626,3.48999,-10,1,200
0.26587,3.4847,6.25,1,200
0.06421,3.49962,6.25,1,200
-0.26957,3.48993,-10,1,200
-0.26948,3.48746,6.25,1,200
-0.32114,3.48558,6.25,1,200
-0.79911,3.40807,-10,1,200
-0.70261,3.42923,6.25,1,200
-1.43547,3.19286,6.25,1,200
-1.30821,3.2418,6.25,1,200
-1.30995,3.24633,-10,1,200
-1.07556,3.33126,6.25,1,200
-0.79808,3.40415,6.25,1,200
-2.22835,2.70018,-10,1,200
-2.09891,2.80194,6.25,1,200
-1.79012,3.00851,-10,1,200
-1.7897,3.00789,6.25,1,200
-1.77797,3.0157,6.25,1,200
-2.6608,2.27541,6.25,1,200
-2.61209,2.32638,6.25,1,200
-2.39438,2.55418,6.25,1,200
-2.22501,2.6962,6.25,1,200
-3.25542,1.28858,6.25,1,200
-3.37591,0.92723,6.25,1,200
-3.37739,0.92277,6.25,1,200
-3.4781,0.40126,-10,1,200
-3.45838,0.54576,6.25,1,200
-3.49856,-0.13418,-10,1,200
-3.4974,0.16214,6.25,1,200
-3.47313,0.40076,6.25,1,200
-3.44817,-0.60633,6.25,1,200
-3.49399,-0.22345,6.25,1,200
-3.49478,-0.13415,6.25,1,200
-3.43428,-0.66582,6.25,1,200
-3.43704,-0.66647,-10,1,200
-3.36052,-0.98184,6.25,1,200
-3.295,-1.18313,-10,1,200
-3.29003,-1.18138,6.25,1,200
-3.23208,-1.34543,6.25,1,200
-3.07574,-1.67205,-10,1,200
-3.07465,-1.67152,6.25,1,200
-3.06443,-1.69268,6.25,1,200
-2.78443,-2.12178,-10,1,200
-2.8596,-2.01938,6.25,1,200
-2.34875,-2.59557,6.25,1,200
-2.42483,-2.51874,6.25,1,200
-2.42787,-2.52176,-10,1,200
-2.62007,-2.32157,6.25,1,200
-2.78075,-2.11886,6.25,1,200
-1.986,-2.88242,-10,1,200
-2.01444,-2.86263,-10,1,200
-2.04893,-2.83806,6.25,1,200
0.37493,0.13634,6.5,1,200
2.92547,1.41329,6.5,1,200
0.34653,0.19795,6.5,1,200
2.75226,1.72667,6.5,1,200
0.30812,0.25388,6.5,1,200
0.39876,0.00325,6.5,1,200
3.22568,0.38643,6.5,1,200
0.3925,0.07081,6.5,1,200
3.16362,0.73907,6.5,1,200
3.06314,1.08275,6.5,1,200
0.26525,-0.298,6.5,1,200
2.34825,-2.24513,6.5,1,200
0.31183,-0.24868,6.5,1,200
2.58101,-1.97304,6.5,1,200
0.3494,-0.19219,6.5,1,200
0.15065,-0.36973,6.5,1,200
1.49186,-2.88634,6.5,1,200
0.211,-0.33874,6.5,1,200
1.80036,-2.70457,6.5,1,200
2.08698,-2.48996,6.5,1,200
0.0187,-0.39919,6.5,1,200
0.47367,-3.21474,6.5,1,200
0.08593,-0.39008,6.5,1,200
0.82447,-3.14298,6.5,1,200
1.16525,-3.03307,6.5,1,200
0.3935,-0.06439,6.5,1,200
3.23202,-0.32858,6.5,1,200
3.24858,0.0291,6.5,1,200
-0.11553,-0.38301,6.5,1,200
-0.59598,-3.19474,6.5,1,200
-0.0491,-0.39681,6.5,1,200
-0.24089,-3.24077,6.5,1,200
0.11711,-3.24747,6.5,1,200
2.78242,-1.67699,6.5,1,200
2.95005,-1.36059,6.5,1,200
0.37689,-0.13016,6.5,1,200
3.08184,-1.02767,6.5,1,200
3.17622,-0.68227,6.5,1,200
-0.23669,-0.32303,6.5,1,200
-1.60119,-2.8285,6.5,1,200
-0.17866,-0.35817,6.5,1,200
-1.28028,-2.98734,6.5,1,200
-0.94385,-3.10992,6.5,1,200
-0.28795,-0.27858,6.5,1,200
-2.18107,-2.41015,6.5,1,200
-1.90267,-2.63532,6.5,1,200
-0.38904,0.09824,6.5,1,200
-3.21144,0.5068,6.5,1,200
-0.40001,0.03129,6.5,1,200
-3.24768,0.15058,6.5,1,200
-0.39951,-0.03655,6.5,1,200
-0.24144,0.32014,6.5,1,200
-2.22344,2.37176,6.5,1,200
-0.29203,0.27494,6.5,1,200
-2.47083,2.1129,6.5,1,200
-0.33426,0.22184,6.5,1,200
-0.36448,-0.16713,6.5,1,200
-2.84563,-1.57175,6.5,1,200
-0.33096,-0.22612,6.5,1,200
-2.65543,-1.87512,6.5,1,200
-2.43301,-2.15572,6.5,1,200
-3.2445,-0.20747,6.5,1,200
-3.20196,-0.563,6.5,1,200
-0.38755,-0.10333,6.5,1,200
-3.12057,-0.91168,6.5,1,200
-3.00131,-1.2493,6.5,1,200
-2.68825,1.8284,6.5,1,200
-2.87304,1.52171,6.5,1,200
-0.36691,0.16237,6.5,1,200
-3.02298,1.19656,6.5,1,200
-3.13624,0.85688,6.5,1,200
-0.18393,0.35613,6.5,1,200
-1.65106,2.80032,6.5,1,200
-1.94907,2.60183,6.5,1,200
-0.05495,0.39667,6.5,1,200
-0.65251,3.18431,6.5,1,200
-0.12117,0.38189,6.5,1,200
-0.99882,3.09334,6.5,1,200
-1.33302,2.96482,6.5,1,200
0.08016,0.39193,6.5,1,200
0.41663,3.22326,6.5,1,200
0.01281,0.40005,6.5,1,200
0.05954,3.24967,6.5,1,200
-0.29829,3.23663,6.5,1,200
2.54564,2.0191,6.5,1,200
2.3081,2.28702,6.5,1,200
0.26082,0.30251,6.5,1,200
2.04252,2.52719,6.5,1,200
0.20598,0.34245,6.5,1,200
1.75214,2.73668,6.5,1,200
0.17622,0.35879,6.5,1,200
1.44048,2.91296,6.5,1,200
0.14518,0.37254,6.5,1,200
1.11131,3.05388,6.5,1,200
0.76864,3.15773,6.5,1,200
1.76175,2.43493,-10,1,200
2.877,-0.86647,-10,1,200
2.4334,-1.76267,-10,1,200
-0.868,-2.87792,-10,1,200
-1.7642,-2.43432,-10,1,200
-2.87945,0.86708,-10,1,200
-2.43585,1.76328,-10,1,200
0.86555,2.87853,-10,1,200
-0.14762,-0.37193,9.75,1,200
-0.08261,-0.39132,9.75,1,200
-0.11512,-0.38162,9.75,1,200
-0.01525,-0.39944,9.75,1,200
-0.04893,-0.39538,9.75,1,200
0.05251,-0.39606,9.75,1,200
0.01863,-0.39775,9.75,1,200
0.11872,-0.38128,9.75,1,200
0.08561,-0.38867,9.75,1,200
0.18148,-0.35552,9.75,1,200
0.1501,-0.3684,9.75,1,200
0.23899,-0.31952,9.75,1,200
0.21023,-0.33752,9.75,1,200
0.28958,-0.27433,9.75,1,200
0.26429,-0.29693,9.75,1,200
0.33181,-0.22123,9.75,1,200
0.3107,-0.24778,9.75,1,200
0.36446,-0.16176,9.75,1,200
0.34814,-0.1915,9.75,1,200
0.38659,-0.09763,9.75,1,200
0.37553,-0.12969,9.75,1,200
0.39757,-0.03068,9.75,1,200
0.39208,-0.06415,9.75,1,200
0.39707,0.03716,9.75,1,200
0.39732,0.00324,9.75,1,200
0.38511,0.10395,9.75,1,200
0.39109,0.07055,9.75,1,200
0.36204,0.16774,9.75,1,200
0.37357,0.13585,9.75,1,200
0.32851,0.22673,9.75,1,200
0.34527,0.19724,9.75,1,200
0.2855,0.2792,9.75,1,200
0.30701,0.25296,9.75,1,200
0.23425,0.32364,9.75,1,200
0.25988,0.30142,9.75,1,200
0.11308,0.38362,9.75,1,200
0.14465,0.3712,9.75,1,200
0.17622,0.35879,9.75,1,200
0.20523,0.34121,9.75,1,200
0.04666,0.39742,9.75,1,200
0.07987,0.39052,9.75,1,200
-0.02115,0.3998,9.75,1,200
0.01276,0.39861,9.75,1,200
-0.08837,0.39069,9.75,1,200
-0.05476,0.39524,9.75,1,200
-0.15309,0.37034,9.75,1,200
-0.12073,0.38052,9.75,1,200
-0.21345,0.33935,9.75,1,200
-0.18327,0.35485,9.75,1,200
-0.26769,0.29861,9.75,1,200
-0.24057,0.31898,9.75,1,200
-0.31427,0.24929,9.75,1,200
-0.29098,0.27395,9.75,1,200
-0.35185,0.1928,9.75,1,200
-0.33306,0.22104,9.75,1,200
-0.37934,0.13078,9.75,1,200
-0.36559,0.16179,9.75,1,200
-0.39595,0.065,9.75,1,200
-0.38764,0.09789,9.75,1,200
-0.4012,-0.00264,9.75,1,200
-0.39858,0.03118,9.75,1,200
-0.39495,-0.0702,9.75,1,200
-0.39808,-0.03642,9.75,1,200
-0.37737,-0.13572,9.75,1,200
-0.38616,-0.10296,9.75,1,200
-0.34897,-0.19734,9.75,1,200
-0.36317,-0.16653,9.75,1,200
-0.31057,-0.25326,9.75,1,200
-0.32977,-0.2253,9.75,1,200
-0.26327,-0.3019,9.75,1,200
-0.28692,-0.27758,9.75,1,200
-0.17802,-0.35688,9.75,1,200
-0.20843,-0.34183,9.75,1,200
-0.23585,-0.32187,9.75,1,200
0.06532,0.13474,10,1,200
0.04164,0.14405,10,1,200
-0.00122,0.00031,10,1,200
0.12243,0.08521,10,1,200
0.1063,0.10489,10,1,200
0.08708,0.12156,10,1,200
0.14813,0.01413,10,1,200
0.14365,0.03917,10,1,200
0.135,0.0631,10,1,200
0.13591,-0.06047,10,1,200
0.14421,-0.03642,10,1,200
0.14832,-0.01131,10,1,200
0.08886,-0.11963,10,1,200
0.10783,-0.10268,10,1,200
0.12367,-0.08277,10,1,200
0.01892,-0.14833,10,1,200
0.04375,-0.14279,10,1,200
0.06729,-0.13313,10,1,200
-0.05612,-0.13928,10,1,200
-0.03174,-0.14655,10,1,200
-0.00649,-0.1496,10,1,200
-0.11723,-0.09478,10,1,200
-0.09949,-0.11302,10,1,200
-0.07892,-0.128,10,1,200
-0.14887,-0.02613,10,1,200
-0.14228,-0.05071,10,1,200
-0.13163,-0.07381,10,1,200
-0.14302,0.04923,10,1,200
-0.14925,0.02457,10,1,200
-0.15122,-8e-04,10,1,200
-0.10115,0.11217,10,1,200
-0.11862,0.09367,10,1,200
-0.13271,0.07249,10,1,200
-0.0339,0.1467,10,1,200
-0.05818,0.13907,10,1,200
-0.08081,0.12745,10,1,200
0.01673,0.14922,10,1,200
-0.00869,0.15012,10,1,200
1.19584,3.28588,6.28911,1,200
0.44837,3.46813,6.28911,1,200
0.06415,3.49654,6.28911,1,200
-1.07461,3.32833,6.28911,1,200
-1.43421,3.19005,6.28911,1,200
-2.09706,2.79948,6.28911,1,200
-2.39227,2.55193,6.28911,1,200
-3.09123,1.63731,6.28911,1,200
-3.25256,1.28744,6.28911,1,200
-3.37442,0.92196,6.28911,1,200
-3.49433,0.16199,6.28911,1,200
-3.35756,-0.98097,6.28911,1,200
-3.22924,-1.34424,6.28911,1,200
-2.61777,-2.31953,6.28911,1,200
-1.72274,-3.04342,6.28911,1,200
-1.37746,-3.21433,6.28911,1,200
-0.2591,-3.48702,6.28911,1,200
0.1261,-3.49422,6.28911,1,200
0.8872,-3.3818,6.28911,1,200
1.25387,-3.26354,6.28911,1,200
2.24563,-2.67916,6.28911,1,200
2.52676,-2.41573,6.28911,1,200
2.99391,-1.80443,6.28911,1,200
3.17427,-1.46399,6.28911,1,200
3.47767,-0.35357,6.28911,1,200
3.49548,0.03129,6.28911,1,200
3.47085,0.41577,6.28911,1,200
3.29596,1.16499,6.28911,1,200
2.73914,2.17248,6.28911,1,200
2.48355,2.46076,6.28911,1,200
3.10002,1.09578,6.49692,1,200
2.96068,1.43029,6.49692,1,200
2.99504,1.44687,6.48777,1,200
2.7854,1.74744,6.49692,1,200
2.81772,1.76771,6.48777,1,200
2.84842,1.78696,6.47275,1,200
2.57629,2.04339,6.49692,1,200
2.60618,2.06709,6.48777,1,200
2.63458,2.0896,6.47275,1,200
2.66079,2.11038,6.45225,1,200
2.33589,2.31454,6.49692,1,200
2.36299,2.34138,6.48777,1,200
2.38874,2.36688,6.47275,1,200
2.41251,2.39041,6.45225,1,200
2.43371,2.4114,6.42678,1,200
2.06712,2.55759,6.49692,1,200
2.0911,2.58725,6.48777,1,200
2.1139,2.61543,6.47275,1,200
2.13493,2.64144,6.45225,1,200
2.15369,2.66463,6.42678,1,200
2.16971,2.68444,6.39695,1,200
1.77324,2.76961,6.49692,1,200
1.79382,2.80172,6.48777,1,200
1.81337,2.83224,6.47275,1,200
1.83142,2.8604,6.45225,1,200
1.84751,2.88552,6.42678,1,200
1.86126,2.90697,6.39695,1,200
1.87232,2.92423,6.3635,1,200
1.45782,2.94801,6.49692,1,200
1.47475,2.98219,6.48777,1,200
1.49082,3.01467,6.47275,1,200
1.50566,3.04465,6.45225,1,200
1.51889,3.07138,6.42678,1,200
1.5302,3.09422,6.39695,1,200
1.53929,3.11259,6.3635,1,200
1.54595,3.12604,6.32725,1,200
1.1247,3.09062,6.49692,1,200
1.13776,3.12646,6.48777,1,200
1.15016,3.16051,6.47275,1,200
1.16161,3.19194,6.45225,1,200
1.17182,3.21997,6.42678,1,200
1.18055,3.24391,6.39695,1,200
1.18756,3.26317,6.3635,1,200
1.1927,3.27727,6.32725,1,200
1.88041,2.93687,6.32725,1,200
1.88536,2.94458,6.28911,1,200
1.55001,3.13425,6.28911,1,200
2.1978,2.71917,6.28911,1,200
2.47704,2.45431,6.32725,1,200
2.19204,2.71205,6.32725,1,200
2.46638,2.44375,6.3635,1,200
2.1826,2.70038,6.3635,1,200
2.45181,2.42933,6.39695,1,200
3.14783,1.52064,6.28911,1,200
3.28733,1.16194,6.32725,1,200
3.13958,1.51666,6.32725,1,200
3.27317,1.15694,6.3635,1,200
3.12606,1.51013,6.3635,1,200
3.25384,1.15011,6.39695,1,200
3.1076,1.50122,6.39695,1,200
3.22982,1.14163,6.42678,1,200
3.08466,1.49014,6.42678,1,200
3.2017,1.13169,6.45225,1,200
3.05779,1.47717,6.45225,1,200
3.17016,1.12055,6.47275,1,200
3.02767,1.46263,6.47275,1,200
3.13598,1.10848,6.48777,1,200
3.11894,-1.04004,6.49692,1,200
2.98556,-1.37697,6.49692,1,200
3.15513,-1.0521,6.48777,1,200
3.0202,-1.39294,6.48777,1,200
3.18951,-1.06357,6.47275,1,200
3.05311,-1.40812,6.47275,1,200
3.22124,-1.07415,6.45225,1,200
3.08349,-1.42212,6.45225,1,200
3.24954,-1.08358,6.42678,1,200
3.11057,-1.43461,6.42678,1,200
3.27371,-1.09164,6.39695,1,200
3.13371,-1.44528,6.39695,1,200
3.29315,-1.09812,6.3635,1,200
3.15232,-1.45386,6.3635,1,200
3.30739,-1.10287,6.32725,1,200
3.16595,-1.46015,6.32725,1,200
3.31608,-1.10577,6.28911,1,200
1.50983,-2.92108,6.49692,1,200
1.17928,-3.06957,6.49692,1,200
1.52735,-2.95496,6.48777,1,200
1.19297,-3.10518,6.48777,1,200
1.544,-2.98715,6.47275,1,200
1.20598,-3.139,6.47275,1,200
1.55937,-3.01686,6.45225,1,200
1.21799,-3.17022,6.45225,1,200
1.57308,-3.04335,6.42678,1,200
1.22869,-3.19807,6.42678,1,200
1.58478,-3.06598,6.39695,1,200
1.23784,-3.22184,6.39695,1,200
1.5942,-3.08419,6.3635,1,200
1.24519,-3.24098,6.3635,1,200
1.60109,-3.09752,6.32725,1,200
1.25058,-3.25499,6.32725,1,200
1.6053,-3.10566,6.28911,1,200
-0.9552,-3.14734,6.49692,1,200
-1.29567,-3.02329,6.49692,1,200
-0.96626,-3.18385,6.48777,1,200
-1.31069,-3.05836,6.48777,1,200
-0.97677,-3.21853,6.47275,1,200
-1.32495,-3.09168,6.47275,1,200
-0.98647,-3.25054,6.45225,1,200
-1.33811,-3.12243,6.45225,1,200
-0.99513,-3.27909,6.42678,1,200
-1.34985,-3.14985,6.42678,1,200
-1.00252,-3.30347,6.39695,1,200
-1.35988,-3.17327,6.39695,1,200
-1.00846,-3.32309,6.3635,1,200
-1.36795,-3.19211,6.3635,1,200
-1.01282,-3.33745,6.32725,1,200
-1.37386,-3.20591,6.32725,1,200
-1.01547,-3.34622,6.28911,1,200
-2.2073,-2.43916,6.49692,1,200
-2.46227,-2.18167,6.49692,1,200
-2.23288,-2.46745,6.48777,1,200
-2.49081,-2.20697,6.48777,1,200
-2.25719,-2.49433,6.47275,1,200
-2.51793,-2.23102,6.47275,1,200
-2.27963,-2.51914,6.45225,1,200
-2.54296,-2.2532,6.45225,1,200
-2.29964,-2.54126,6.42678,1,200
-2.56528,-2.27299,6.42678,1,200
-2.31672,-2.56016,6.39695,1,200
-2.58434,-2.2899,6.39695,1,200
-2.33047,-2.57536,6.3635,1,200
-2.59968,-2.30349,6.3635,1,200
-2.34054,-2.5865,6.32725,1,200
-2.61091,-2.31345,6.32725,1,200
-2.34668,-2.59329,6.28911,1,200
-2.87986,-1.59067,6.49692,1,200
-3.03741,-1.26434,6.49692,1,200
-2.91325,-1.60912,6.48777,1,200
-3.07262,-1.27901,6.48777,1,200
-2.94497,-1.62665,6.47275,1,200
-3.10608,-1.29294,6.47275,1,200
-2.97424,-1.64283,6.45225,1,200
-3.13695,-1.3058,6.45225,1,200
-3.00035,-1.65726,6.42678,1,200
-3.16449,-1.31727,6.42678,1,200
-3.02265,-1.66959,6.39695,1,200
-3.18801,-1.32707,6.39695,1,200
-3.04059,-1.6795,6.3635,1,200
-3.20693,-1.33495,6.3635,1,200
-3.05372,-1.68676,6.32725,1,200
-3.22079,-1.34072,6.32725,1,200
-3.06174,-1.69119,6.28911,1,200
-3.28353,-0.20997,6.49692,1,200
-3.28674,0.15239,6.49692,1,200
-3.3216,-0.21241,6.48777,1,200
-3.32485,0.15415,6.48777,1,200
-3.35777,-0.21473,6.47275,1,200
-3.36105,0.15583,6.47275,1,200
-3.39115,-0.21686,6.45225,1,200
-3.39446,0.15737,6.45225,1,200
-3.42091,-0.21877,6.42678,1,200
-3.42426,0.15875,6.42678,1,200
-3.44634,-0.2204,6.39695,1,200
-3.44971,0.15993,6.39695,1,200
-3.46679,-0.22171,6.3635,1,200
-3.47018,0.16088,6.3635,1,200
-3.48177,-0.22267,6.32725,1,200
-3.48518,0.16157,6.32725,1,200
-3.49091,-0.22326,6.28911,1,200
-2.50055,2.13833,6.49692,1,200
-2.25018,2.4003,6.49692,1,200
-2.52953,2.16312,6.48777,1,200
-2.27626,2.42813,6.48777,1,200
-2.55708,2.18668,6.47275,1,200
-2.30104,2.45458,6.47275,1,200
-2.58249,2.20842,6.45225,1,200
-2.32391,2.47898,6.45225,1,200
-2.60516,2.22781,6.42678,1,200
-2.34431,2.50075,6.42678,1,200
-2.62452,2.24437,6.39695,1,200
-2.36173,2.51934,6.39695,1,200
-2.6401,2.2577,6.3635,1,200
-2.37575,2.5343,6.3635,1,200
-2.6515,2.26746,6.32725,1,200
-2.38601,2.54525,6.32725,1,200
-2.65846,2.27341,6.28911,1,200
-0.30186,3.27557,6.49692,1,200
0.06027,3.28877,6.49692,1,200
-0.30535,3.31356,6.48777,1,200
0.06098,3.3269,6.48777,1,200
-0.30866,3.34965,6.47275,1,200
0.06166,3.36314,6.47275,1,200
-0.31172,3.38296,6.45225,1,200
0.06228,3.39658,6.45225,1,200
-0.31445,3.41266,6.42678,1,200
0.06284,3.42641,6.42678,1,200
-0.31677,3.43803,6.39695,1,200
0.06332,3.45188,6.39695,1,200
-0.31865,3.45844,6.3635,1,200
0.0637,3.47237,6.3635,1,200
-0.32002,3.47339,6.32725,1,200
0.06398,3.48738,6.32725,1,200
-0.32086,3.48251,6.28911,1,200
2.73196,2.16679,6.32725,1,200
2.7202,2.15746,6.3635,1,200
2.70414,2.14473,6.39695,1,200
2.68417,2.12891,6.42678,1,200
2.96146,1.85783,6.28911,1,200
2.9537,1.85297,6.32725,1,200
2.94099,1.84499,6.3635,1,200
2.92362,1.8341,6.39695,1,200
2.90203,1.82057,6.42678,1,200
2.87676,1.80473,6.45225,1,200
3.40407,0.7952,6.28911,1,200
3.39516,0.79312,6.32725,1,200
3.38054,0.78971,6.3635,1,200
3.36058,0.78505,6.39695,1,200
3.33577,0.77926,6.42678,1,200
3.30672,0.77248,6.45225,1,200
3.27415,0.76487,6.47275,1,200
3.23885,0.75664,6.48777,1,200
3.20171,0.74796,6.49692,1,200
3.26451,0.39108,6.49692,1,200
3.30239,0.39561,6.48777,1,200
3.33838,0.39992,6.47275,1,200
3.37159,0.40389,6.45225,1,200
3.40121,0.40743,6.42678,1,200
3.4265,0.41046,6.39695,1,200
3.44685,0.4129,6.3635,1,200
3.46176,0.41468,6.32725,1,200
3.48633,0.03121,6.32725,1,200
3.47131,0.03108,6.3635,1,200
3.45082,0.03089,6.39695,1,200
3.42534,0.03067,6.42678,1,200
3.39551,0.0304,6.45225,1,200
3.36207,0.03011,6.47275,1,200
3.32583,0.02979,6.48777,1,200
3.28768,0.02945,6.49692,1,200
3.27093,-0.33254,6.49692,1,200
3.30888,-0.3364,6.48777,1,200
3.34493,-0.34006,6.47275,1,200
3.37821,-0.34345,6.45225,1,200
3.40789,-0.34647,6.42678,1,200
3.43323,-0.34904,6.39695,1,200
3.45362,-0.35112,6.3635,1,200
3.46856,-0.35264,6.32725,1,200
3.41763,-0.73412,6.28911,1,200
3.40867,-0.7322,6.32725,1,200
3.39399,-0.72905,6.3635,1,200
3.37395,-0.72474,6.39695,1,200
3.34905,-0.71939,6.42678,1,200
3.31988,-0.71313,6.45225,1,200
3.28718,-0.7061,6.47275,1,200
3.25175,-0.69849,6.48777,1,200
3.21445,-0.69048,6.49692,1,200
2.98607,-1.7997,6.32725,1,200
2.97321,-1.79195,6.3635,1,200
2.95566,-1.78138,6.39695,1,200
2.93383,-1.76823,6.42678,1,200
2.90828,-1.75283,6.45225,1,200
2.87964,-1.73557,6.47275,1,200
2.84859,-1.71687,6.48777,1,200
2.81592,-1.69718,6.49692,1,200
2.7772,-2.12297,6.28911,1,200
2.76992,-2.1174,6.32725,1,200
2.758,-2.10829,6.3635,1,200
2.74171,-2.09584,6.39695,1,200
2.72147,-2.08037,6.42678,1,200
2.69777,-2.06226,6.45225,1,200
2.67119,-2.04195,6.47275,1,200
2.64239,-2.01995,6.48777,1,200
2.61209,-1.99678,6.49692,1,200
2.37653,-2.27215,6.49692,1,200
2.4041,-2.2985,6.48777,1,200
2.4303,-2.32354,6.47275,1,200
2.45449,-2.34665,6.45225,1,200
2.47605,-2.36726,6.42678,1,200
2.49447,-2.38487,6.39695,1,200
2.50929,-2.39903,6.3635,1,200
2.52014,-2.4094,6.32725,1,200
2.11211,-2.51993,6.49692,1,200
2.13662,-2.54916,6.48777,1,200
2.1599,-2.57693,6.47275,1,200
2.1814,-2.60256,6.45225,1,200
2.20056,-2.62542,6.42678,1,200
2.21693,-2.64494,6.39695,1,200
2.2301,-2.66064,6.3635,1,200
2.23975,-2.67215,6.32725,1,200
1.93723,-2.91007,6.28911,1,200
1.93216,-2.90245,6.32725,1,200
1.92383,-2.88996,6.3635,1,200
1.91247,-2.8729,6.39695,1,200
1.89835,-2.85169,6.42678,1,200
1.88181,-2.82687,6.45225,1,200
1.86327,-2.79903,6.47275,1,200
1.84318,-2.76886,6.48777,1,200
1.82203,-2.73712,6.49692,1,200
0.88488,-3.37294,6.32725,1,200
0.88106,-3.35842,6.3635,1,200
0.87585,-3.3386,6.39695,1,200
0.86938,-3.31395,6.42678,1,200
0.8618,-3.2851,6.45225,1,200
0.8533,-3.25275,6.47275,1,200
0.8441,-3.2177,6.48777,1,200
0.83441,-3.18081,6.49692,1,200
0.50975,-3.459,6.28911,1,200
0.50841,-3.44994,6.32725,1,200
0.50622,-3.43509,6.3635,1,200
0.50322,-3.41482,6.39695,1,200
0.4995,-3.38961,6.42678,1,200
0.49514,-3.3601,6.45225,1,200
0.49025,-3.32701,6.47275,1,200
0.48496,-3.29116,6.48777,1,200
0.47939,-3.25343,6.49692,1,200
0.11853,-3.28655,6.49692,1,200
0.11992,-3.32467,6.48777,1,200
0.12124,-3.36089,6.47275,1,200
0.12246,-3.39431,6.45225,1,200
0.12354,-3.42412,6.42678,1,200
0.12447,-3.44958,6.39695,1,200
0.12522,-3.47007,6.3635,1,200
0.12576,-3.48507,6.32725,1,200
-0.24378,-3.27977,6.49692,1,200
-0.24659,-3.31781,6.48777,1,200
-0.24926,-3.35396,6.47275,1,200
-0.25173,-3.38731,6.45225,1,200
-0.25393,-3.41706,6.42678,1,200
-0.25581,-3.44247,6.39695,1,200
-0.25732,-3.46291,6.3635,1,200
-0.25843,-3.47788,6.32725,1,200
-0.64117,-3.43748,6.28911,1,200
-0.6395,-3.42848,6.32725,1,200
-0.63675,-3.41372,6.3635,1,200
-0.633,-3.39357,6.39695,1,200
-0.62833,-3.36852,6.42678,1,200
-0.62288,-3.3392,6.45225,1,200
-0.61675,-3.30631,6.47275,1,200
-0.61012,-3.27068,6.48777,1,200
-0.60314,-3.23318,6.49692,1,200
-1.71824,-3.03545,6.32725,1,200
-1.71085,-3.02238,6.3635,1,200
-1.70076,-3.00454,6.39695,1,200
-1.68821,-2.98237,6.42678,1,200
-1.67353,-2.9564,6.45225,1,200
-1.65706,-2.92729,6.47275,1,200
-1.63922,-2.89574,6.48777,1,200
-1.62044,-2.86254,6.49692,1,200
-2.04713,-2.83557,6.28911,1,200
-2.04177,-2.82814,6.32725,1,200
-2.03299,-2.81597,6.3635,1,200
-2.021,-2.79934,6.39695,1,200
-2.00609,-2.77868,6.42678,1,200
-1.98864,-2.75449,6.45225,1,200
-1.96907,-2.72737,6.47275,1,200
-1.94787,-2.69797,6.48777,1,200
-1.92555,-2.66704,6.49692,1,200
-2.85709,-2.01761,6.28911,1,200
-2.84961,-2.01232,6.32725,1,200
-2.83735,-2.00366,6.3635,1,200
-2.82061,-1.99183,6.39695,1,200
-2.7998,-1.97713,6.42678,1,200
-2.77544,-1.95992,6.45225,1,200
-2.74812,-1.94061,6.47275,1,200
-2.71852,-1.9197,6.48777,1,200
-2.68737,-1.89769,6.49692,1,200
-3.1581,-0.92266,6.49692,1,200
-3.19471,-0.93336,6.48777,1,200
-3.2295,-0.94353,6.47275,1,200
-3.26161,-0.95292,6.45225,1,200
-3.29024,-0.96129,6.42678,1,200
-3.31469,-0.96844,6.39695,1,200
-3.33436,-0.97419,6.3635,1,200
-3.34877,-0.9784,6.32725,1,200
-3.44514,-0.60579,6.28911,1,200
-3.43612,-0.60421,6.32725,1,200
-3.42134,-0.6016,6.3635,1,200
-3.40115,-0.59805,6.39695,1,200
-3.37606,-0.59364,6.42678,1,200
-3.34668,-0.58847,6.45225,1,200
-3.31374,-0.58267,6.47275,1,200
-3.27804,-0.57639,6.48777,1,200
-3.24048,-0.56977,6.49692,1,200
-3.45534,0.54528,6.28911,1,200
-3.44629,0.54386,6.32725,1,200
-3.43146,0.54152,6.3635,1,200
-3.41122,0.53832,6.39695,1,200
-3.38605,0.53435,6.42678,1,200
-3.35659,0.5297,6.45225,1,200
-3.32355,0.52449,6.47275,1,200
